Normalized_SSIM_Score,Normalized_EfficientNet_Similarity
0.6109719340505454,0.94634336
0.37151010612426044,0.022664646
0.4792826501777745,0.546318
0.20107753519504437,0.9521724
0.4711370078749538,0.095594056
0.42347624921301646,0.08463331
0.19424440852771233,0.070533864
0.5704905203032166,0.12933221
0.3189931766584379,0.06323124
0.3428871738182139,0.5064655
0.4234770661202198,0.158238
0.7313361002553266,0.021197705
0.19942061160852143,0.07051218
0.4298385497588612,0.17821786
0.5232549466515948,0.56810766
0.19333550127044188,0.026533859
0.5037258824475033,0.30768514
0.9696373520620736,0.39887887
0.2488713756925633,0.04880406
0.2200581920197216,0.23162813
0.5328815437877246,0.36245555
0.5070750724102813,0.27027848
0.6031425221900834,0.17374735
0.8192174558411829,0.2538295
0.37336015796514904,0.8809762
0.2175001632263627,0.11252342
0.24014407505102428,0.0
0.4285028611063705,0.10421503
0.44492390559111916,0.7067716
0.277606146255407,0.35980365
0.49976892360245795,0.03577286
0.5451857948104921,0.22022156
0.5148479110280817,0.09379642
0.5364064952507104,0.037170652
0.32209007170393483,0.49544305
0.2640851686265656,0.036687996
0.3372382463289697,0.050353017
0.21208644954709716,0.037526336
0.2777912873167147,0.12658995
0.30373773323684344,0.04749565
0.6209890942209801,0.15830787
0.38841123013447376,0.34331852
0.3345953854557698,0.034548376
0.24201256224906348,0.25139043
0.25258088846066656,0.049978063
0.511625443226617,0.028162304
0.20970040684516886,0.13800561
0.5319008732040725,0.009020815
0.40437665294907077,0.35436568
0.39617748710707257,0.068822436
0.45063654640388906,0.62816775
0.059789953351530895,0.1776442
0.46322725178108687,0.5897408
0.39074851832756763,0.04140414
0.25987615563492683,0.42006156
0.40545369516491675,0.17403083
0.15456813433362596,0.008024917
0.24051467708337299,0.0696673
0.20840937144967667,0.19148241
0.3867957962572644,0.033603285
0.9358022693363451,0.97952855
0.8911545640748044,1.0
0.2786160488651334,0.062731855
0.3967375237824751,0.22527097
0.5126247431556069,0.09251223
0.28498256451916926,0.109336436
0.5001160471737192,0.13471022
0.4477084041315233,0.102821685
0.3978215103821884,0.54411405
0.37588083177814174,0.03603974
0.6351271975282121,0.14728907
0.3233465409343944,0.5359708
